ID,Time,Simulation_reset
103.0,1184.7
93.0,1184.8
92.0,1185.1000000000001
104.0,1185.1000000000001
98.0,1233.0
97.0,1233.1000000000001
99.0,1233.1000000000001
96.0,1233.2
100.0,1233.2
95.0,1233.4
101.0,1233.4
102.0,1233.6000000000001
94.0,1233.7
103.0,1233.9
93.0,1234.0
104.0,1234.2
105.0,1234.5
99.0,1281.9
100.0,1281.9
98.0,1282.0
101.0,1282.0
97.0,1282.1000000000001
102.0,1282.2
96.0,1282.4
103.0,1282.4
95.0,1282.7
104.0,1282.7
94.0,1283.0
105.0,1283.0
106.0,1283.2
100.0,1330.8
101.0,1330.8
99.0,1330.9
102.0,1330.9
98.0,1331.0
103.0,1331.1000000000001
97.0,1331.2
104.0,1331.3
96.0,1331.5
105.0,1331.6000000000001
95.0,1331.9
106.0,1331.9
107.0,1332.1000000000001
101.0,1379.8
100.0,1379.9
102.0,1379.9
99.0,1380.0
103.0,1380.0
98.0,1380.2
104.0,1380.2
105.0,1380.4
97.0,1380.5
106.0,1380.7
96.0,1380.8
107.0,1381.0
101.0,1428.1000000000001
102.0,1428.1000000000001
100.0,1428.2
103.0,1428.2
99.0,1428.3
104.0,1428.3
105.0,1428.5
98.0,1428.6000000000001
97.0,1428.8
106.0,1428.8
107.0,1429.2
108.0,1429.3
96.0,1429.5
101.0,1477.2
102.0,1477.2
103.0,1477.2
100.0,1477.3
104.0,1477.3
99.0,1477.5
105.0,1477.6000000000001
98.0,1477.8
106.0,1477.8
97.0,1478.1000000000001
107.0,1478.1000000000001
108.0,1478.5
102.0,1525.5
103.0,1525.5
104.0,1525.5
101.0,1525.6000000000001
100.0,1525.7
105.0,1525.7
99.0,1525.9
106.0,1525.9
107.0,1526.1000000000001
98.0,1526.2
108.0,1526.4
109.0,1526.6000000000001
97.0,1526.9
102.0,1575.0
103.0,1575.0
101.0,1575.1000000000001
104.0,1575.1000000000001
105.0,1575.2
100.0,1575.3
106.0,1575.4
99.0,1575.6000000000001
107.0,1575.7
98.0,1575.9
108.0,1576.0
97.0,1576.2
109.0,1576.4
103.0,1624.1000000000001
104.0,1624.1000000000001
102.0,1624.2
105.0,1624.2
101.0,1624.4
106.0,1624.4
100.0,1624.6000000000001
107.0,1624.6000000000001
108.0,1624.8
99.0,1624.9
109.0,1625.1000000000001
98.0,1625.3
110.0,1625.3
104.0,1673.0
105.0,1673.0
103.0,1673.1000000000001
106.0,1673.1000000000001
102.0,1673.2
107.0,1673.3
101.0,1673.4
108.0,1673.5
100.0,1673.7
109.0,1673.8
99.0,1674.0
110.0,1674.1000000000001
111.0,1674.3
104.0,1722.3
105.0,1722.3
106.0,1722.3
107.0,1722.4
103.0,1722.5
108.0,1722.6000000000001
102.0,1722.7
109.0,1722.8
101.0,1723.0
110.0,1723.1000000000001
100.0,1723.3
111.0,1723.4
99.0,1723.7
112.0,1723.7
105.0,1772.2
106.0,1772.2
104.0,1772.3
107.0,1772.3
103.0,1772.5
108.0,1772.5
102.0,1772.7
109.0,1772.7
101.0,1773.0
110.0,1773.0
100.0,1773.3
111.0,1773.3
104.0,1820.8
105.0,1820.8
106.0,1820.8
107.0,1820.8
103.0,1821.0
108.0,1821.0
102.0,1821.2
109.0,1821.2
101.0,1821.5
110.0,1821.5
100.0,1821.8
111.0,1821.8
99.0,1821.9
112.0,1821.9
105.0,1870.6000000000001
106.0,1870.6000000000001
104.0,1870.7
107.0,1870.7
103.0,1870.9
108.0,1870.9
102.0,1871.1000000000001
109.0,1871.2
101.0,1871.4
110.0,1871.4
100.0,1871.8
111.0,1871.8
105.0,1918.9
106.0,1918.9
104.0,1919.0
107.0,1919.0
103.0,1919.1000000000001
108.0,1919.2
102.0,1919.4
109.0,1919.4
101.0,1919.6000000000001
110.0,1919.7
111.0,1920.0
112.0,1920.1000000000001
100.0,1920.3
105.0,1968.0
106.0,1968.0
107.0,1968.0
104.0,1968.1000000000001
108.0,1968.1000000000001
103.0,1968.3
109.0,1968.3
110.0,1968.5
102.0,1968.6000000000001
111.0,1968.8
101.0,1969.0
112.0,1969.2
106.0,2016.5
107.0,2016.5
105.0,2016.6000000000001
108.0,2016.6000000000001
104.0,2016.7
109.0,2016.7
103.0,2016.9
110.0,2016.9
102.0,2017.2
111.0,2017.2
101.0,2017.5
112.0,2017.5
100.0,2017.6000000000001
113.0,2017.6000000000001
105.0,2066.4
106.0,2066.4
107.0,2066.4
108.0,2066.4
104.0,2066.6
109.0,2066.6
103.0,2066.8
110.0,2066.8
102.0,2067.1
111.0,2067.1
101.0,2067.4
112.0,2067.4
106.0,2114.6
107.0,2114.6
105.0,2114.7
108.0,2114.7
104.0,2114.8
109.0,2114.9
103.0,2115.0
110.0,2115.1
102.0,2115.3
111.0,2115.3
112.0,2115.7
113.0,2115.7
101.0,2115.9
106.0,2163.7
107.0,2163.7
108.0,2163.7
105.0,2163.8
109.0,2163.8
104.0,2164.0
110.0,2164.0
103.0,2164.3
111.0,2164.3
102.0,2164.6
112.0,2164.6
113.0,2165.0
107.0,2212.2000000000003
108.0,2212.2000000000003
106.0,2212.3
109.0,2212.3
110.0,2212.4
105.0,2212.5
111.0,2212.6
104.0,2212.7000000000003
112.0,2212.9
103.0,2213.0
113.0,2213.2000000000003
102.0,2213.3
114.0,2213.3
101.0,2213.4
107.0,2262.1
108.0,2262.1
106.0,2262.2000000000003
109.0,2262.2000000000003
105.0,2262.3
110.0,2262.4
104.0,2262.6
111.0,2262.6
103.0,2262.8
112.0,2262.9
102.0,2263.2000000000003
113.0,2263.2000000000003
107.0,2310.6
108.0,2310.6
106.0,2310.7000000000003
109.0,2310.7000000000003
105.0,2310.9
110.0,2310.9
104.0,2311.1
111.0,2311.1
103.0,2311.4
112.0,2311.4
102.0,2311.7000000000003
113.0,2311.7000000000003
101.0,2311.8
114.0,2311.8
107.0,2360.5
108.0,2360.5
106.0,2360.6
109.0,2360.6
105.0,2360.8
110.0,2360.8
104.0,2361.0
111.0,2361.1
103.0,2361.3
112.0,2361.3
102.0,2361.6
113.0,2361.7000000000003
107.0,2408.8
108.0,2408.8
106.0,2408.9
109.0,2408.9
105.0,2409.0
110.0,2409.0
104.0,2409.2000000000003
111.0,2409.2000000000003
112.0,2409.5
103.0,2409.8
113.0,2409.8
102.0,2410.2000000000003
106.0,2457.1
107.0,2457.1
108.0,2457.1
109.0,2457.1
105.0,2457.3
110.0,2457.3
104.0,2457.5
111.0,2457.5
103.0,2457.7000000000003
112.0,2457.8
113.0,2458.1
114.0,2458.2000000000003
102.0,2458.3
108.0,2506.1
107.0,2506.2000000000003
109.0,2506.2000000000003
106.0,2506.3
110.0,2506.3
111.0,2506.4
105.0,2506.5
112.0,2506.7000000000003
104.0,2506.8
113.0,2507.0
103.0,2507.1
114.0,2507.4
108.0,2554.4
109.0,2554.4
107.0,2554.5
110.0,2554.5
106.0,2554.6
111.0,2554.6
112.0,2554.8
105.0,2554.9
104.0,2555.1
113.0,2555.1
114.0,2555.4
115.0,2555.6
103.0,2555.8
108.0,2603.5
109.0,2603.5
110.0,2603.5
107.0,2603.6
111.0,2603.6
106.0,2603.8
112.0,2603.9
105.0,2604.1
113.0,2604.1
104.0,2604.4
114.0,2604.4
115.0,2604.8
108.0,2651.8
109.0,2651.8
110.0,2651.8
111.0,2651.8
107.0,2652.0
112.0,2652.0
106.0,2652.2000000000003
113.0,2652.2000000000003
114.0,2652.4
105.0,2652.5
115.0,2652.7000000000003
116.0,2652.9
104.0,2653.2000000000003
109.0,2701.1
110.0,2701.1
111.0,2701.1
108.0,2701.2000000000003
112.0,2701.2000000000003
107.0,2701.4
113.0,2701.5
106.0,2701.6
114.0,2701.7000000000003
105.0,2701.9
115.0,2702.1
104.0,2702.5
116.0,2702.5
109.0,2750.1
110.0,2750.1
111.0,2750.1
108.0,2750.2000000000003
112.0,2750.2000000000003
107.0,2750.4
113.0,2750.4
114.0,2750.6
106.0,2750.7000000000003
115.0,2750.9
105.0,2751.0
116.0,2751.2000000000003
110.0,2798.3
111.0,2798.3
109.0,2798.4
112.0,2798.4
108.0,2798.6
113.0,2798.6
107.0,2798.8
114.0,2798.8
106.0,2799.0
115.0,2799.0
116.0,2799.3
117.0,2799.4
105.0,2799.7000000000003
111.0,2847.3
110.0,2847.4
112.0,2847.4
109.0,2847.5
113.0,2847.5
108.0,2847.7000000000003
114.0,2847.7000000000003
115.0,2847.9
107.0,2848.0
116.0,2848.2000000000003
106.0,2848.3
117.0,2848.6
111.0,2895.6
112.0,2895.6
110.0,2895.7000000000003
113.0,2895.7000000000003
114.0,2895.8
109.0,2895.9
115.0,2896.0
108.0,2896.1
107.0,2896.3
116.0,2896.3
117.0,2896.6
118.0,2896.8
106.0,2897.0
111.0,2944.7000000000003
112.0,2944.7000000000003
113.0,2944.7000000000003
110.0,2944.8
114.0,2944.8
109.0,2945.0
115.0,2945.1
108.0,2945.3
116.0,2945.3
107.0,2945.6
117.0,2945.6
118.0,2946.0
112.0,2993.0
113.0,2993.0
114.0,2993.0
111.0,2993.1
110.0,2993.2000000000003
115.0,2993.2000000000003
109.0,2993.4
116.0,2993.4
117.0,2993.6
108.0,2993.7000000000003
118.0,2993.9
119.0,2994.1
107.0,2994.4
112.0,3042.3
113.0,3042.3
114.0,3042.3
111.0,3042.4
115.0,3042.5
110.0,3042.6
116.0,3042.7000000000003
109.0,3042.8
117.0,3043.0
108.0,3043.1
118.0,3043.3
107.0,3043.7000000000003
119.0,3043.7000000000003
112.0,3091.5
113.0,3091.5
114.0,3091.5
115.0,3091.6
111.0,3091.7000000000003
116.0,3091.8
110.0,3091.9
109.0,3092.1
117.0,3092.1
118.0,3092.4
108.0,3092.5
119.0,3092.7000000000003
113.0,3139.8
114.0,3139.8
112.0,3139.9
115.0,3139.9
111.0,3140.0
116.0,3140.0
110.0,3140.2000000000003
117.0,3140.2000000000003
118.0,3140.4
109.0,3140.5
119.0,3140.8
120.0,3140.9
108.0,3141.2000000000003
113.0,3188.8
114.0,3188.8
115.0,3188.8
112.0,3188.9
116.0,3189.0
111.0,3189.1
117.0,3189.2000000000003
110.0,3189.4
118.0,3189.4
109.0,3189.7000000000003
119.0,3189.8
120.0,3190.2000000000003
114.0,3237.1
115.0,3237.1
113.0,3237.2000000000003
116.0,3237.2000000000003
112.0,3237.3
117.0,3237.3
111.0,3237.5
118.0,3237.5
119.0,3237.7000000000003
110.0,3237.8
120.0,3238.0
121.0,3238.2000000000003
109.0,3238.5
114.0,3286.4
115.0,3286.4
116.0,3286.4
113.0,3286.5
117.0,3286.6
112.0,3286.7000000000003
118.0,3286.8
111.0,3286.9
119.0,3287.1
110.0,3287.2000000000003
120.0,3287.4
109.0,3287.8
121.0,3287.8
114.0,3335.6
115.0,3335.6
116.0,3335.6
117.0,3335.7000000000003
113.0,3335.8
118.0,3335.9
112.0,3336.0
111.0,3336.2000000000003
119.0,3336.2000000000003
120.0,3336.5
110.0,3336.6
121.0,3336.8
115.0,3383.9
116.0,3383.9
114.0,3384.0
117.0,3384.0
113.0,3384.1
118.0,3384.1
112.0,3384.3
119.0,3384.3
120.0,3384.5
111.0,3384.6
121.0,3384.9
122.0,3385.0
110.0,3385.3
115.0,3432.9
116.0,3432.9
117.0,3432.9
114.0,3433.0
118.0,3433.1
113.0,3433.2000000000003
119.0,3433.3
112.0,3433.5
120.0,3433.5
111.0,3433.8
121.0,3433.9
122.0,3434.3
115.0,3481.5
116.0,3481.5
117.0,3481.5
118.0,3481.5
114.0,3481.7000000000003
119.0,3481.7000000000003
113.0,3481.9
120.0,3481.9
121.0,3482.1
112.0,3482.2000000000003
122.0,3482.4
110.0,3482.6
111.0,3482.6
123.0,3482.6
116.0,3531.3
117.0,3531.3
115.0,3531.4
118.0,3531.4
114.0,3531.6
119.0,3531.6
113.0,3531.8
120.0,3531.9
112.0,3532.1
121.0,3532.1
111.0,3532.4
122.0,3532.5
116.0,3579.6
117.0,3579.6
115.0,3579.7000000000003
118.0,3579.7000000000003
114.0,3579.8
119.0,3579.8
113.0,3580.0
120.0,3580.1
112.0,3580.3
121.0,3580.3
122.0,3580.7000000000003
123.0,3580.8
111.0,3581.0
116.0,3628.7000000000003
117.0,3628.7000000000003
118.0,3628.7000000000003
115.0,3628.8
119.0,3628.8
114.0,3629.0
120.0,3629.0
113.0,3629.3
121.0,3629.3
112.0,3629.6
122.0,3629.6
123.0,3630.0
116.0,3677.0
117.0,3677.0
118.0,3677.0
119.0,3677.0
115.0,3677.2000000000003
120.0,3677.2000000000003
114.0,3677.4
121.0,3677.4
122.0,3677.6
113.0,3677.7000000000003
123.0,3677.9
124.0,3678.1
112.0,3678.4
117.0,3726.3
118.0,3726.3
119.0,3726.3
116.0,3726.4
120.0,3726.5
115.0,3726.6
121.0,3726.7000000000003
114.0,3726.8
122.0,3727.0
113.0,3727.1
123.0,3727.3
112.0,3727.7000000000003
124.0,3727.7000000000003
118.0,3775.7000000000003
117.0,3775.8
119.0,3775.8
116.0,3775.9
120.0,3775.9
115.0,3776.1
121.0,3776.1
122.0,3776.3
114.0,3776.4
123.0,3776.6
113.0,3776.7000000000003
124.0,3776.9
112.0,3777.0
117.0,3825.1
118.0,3825.1
119.0,3825.1
116.0,3825.2000000000003
120.0,3825.3
115.0,3825.4
121.0,3825.5
114.0,3825.7000000000003
122.0,3825.7000000000003
113.0,3826.0
123.0,3826.1
112.0,3826.3
124.0,3826.4
118.0,3874.0
119.0,3874.0
117.0,3874.1
120.0,3874.1
116.0,3874.2000000000003
121.0,3874.3
115.0,3874.4
122.0,3874.5
114.0,3874.7000000000003
123.0,3874.8
113.0,3875.0
124.0,3875.1
125.0,3875.4
118.0,3923.0
119.0,3923.0
120.0,3923.0
117.0,3923.1
121.0,3923.1
122.0,3923.3
116.0,3923.4
123.0,3923.5
115.0,3923.7000000000003
124.0,3923.8
114.0,3924.0
125.0,3924.1
126.0,3924.4
119.0,3972.2000000000003
120.0,3972.2000000000003
121.0,3972.2000000000003
118.0,3972.3
122.0,3972.3
117.0,3972.5
123.0,3972.5
116.0,3972.8
124.0,3972.8
115.0,3973.1
125.0,3973.1
126.0,3973.4
120.0,4020.7000000000003
121.0,4020.7000000000003
119.0,4020.8
122.0,4020.8
123.0,4020.9
118.0,4021.0
124.0,4021.1
117.0,4021.2000000000003
125.0,4021.4
116.0,4021.5
126.0,4021.7000000000003
115.0,4021.8
127.0,4021.8
114.0,4021.9
120.0,4070.8
121.0,4070.8
119.0,4070.9
122.0,4070.9
118.0,4071.1
123.0,4071.1
117.0,4071.3
124.0,4071.3
116.0,4071.6
125.0,4071.6
115.0,4071.9
126.0,4071.9
119.0,4119.4
120.0,4119.4
121.0,4119.4
122.0,4119.4
118.0,4119.6
123.0,4119.6
117.0,4119.8
124.0,4119.8
116.0,4120.1
125.0,4120.1
115.0,4120.4
126.0,4120.4
114.0,4120.5
127.0,4120.5
120.0,4169.2
121.0,4169.2
119.0,4169.3
122.0,4169.3
118.0,4169.5
123.0,4169.5
117.0,4169.7
124.0,4169.7
116.0,4170.0
125.0,4170.0
126.0,4170.3
115.0,4170.6
120.0,4217.8
121.0,4217.8
119.0,4217.9
122.0,4217.9
118.0,4218.0
123.0,4218.0
117.0,4218.2
124.0,4218.2
116.0,4218.5
125.0,4218.5
115.0,4218.8
126.0,4218.8
114.0,4218.9
127.0,4218.9
120.0,4267.9
121.0,4267.9
119.0,4268.0
122.0,4268.0
118.0,4268.1
123.0,4268.1
117.0,4268.4
124.0,4268.4
116.0,4268.6
125.0,4268.6
115.0,4269.0
126.0,4269.0
120.0,4316.4
121.0,4316.4
119.0,4316.5
122.0,4316.5
118.0,4316.7
123.0,4316.7
117.0,4316.9
124.0,4316.9
116.0,4317.1
125.0,4317.1
115.0,4317.4
126.0,4317.4
114.0,4317.6
127.0,4317.6
120.0,4366.3
121.0,4366.3
119.0,4366.4
122.0,4366.4
118.0,4366.6
123.0,4366.6
117.0,4366.8
124.0,4366.8
116.0,4367.1
125.0,4367.1
115.0,4367.4
126.0,4367.4
119.0,4414.900000000001
120.0,4414.900000000001
121.0,4414.900000000001
122.0,4414.900000000001
118.0,4415.1
123.0,4415.1
117.0,4415.3
124.0,4415.3
116.0,4415.6
125.0,4415.6
115.0,4415.900000000001
126.0,4415.900000000001
114.0,4416.0
127.0,4416.0
120.0,4464.7
121.0,4464.7
119.0,4464.8
122.0,4464.8
118.0,4465.0
123.0,4465.0
117.0,4465.2
124.0,4465.3
116.0,4465.5
125.0,4465.5
115.0,4465.8
126.0,4465.900000000001
120.0,4513.0
121.0,4513.0
119.0,4513.1
122.0,4513.1
118.0,4513.2
123.0,4513.2
117.0,4513.400000000001
124.0,4513.5
116.0,4513.7
125.0,4513.7
126.0,4514.1
127.0,4514.2
115.0,4514.400000000001
120.0,4562.1
121.0,4562.1
122.0,4562.1
119.0,4562.2
123.0,4562.2
118.0,4562.400000000001
124.0,4562.400000000001
117.0,4562.7
125.0,4562.7
116.0,4563.0
126.0,4563.0
127.0,4563.400000000001
120.0,4610.400000000001
121.0,4610.400000000001
122.0,4610.400000000001
123.0,4610.400000000001
119.0,4610.6
124.0,4610.6
118.0,4610.8
125.0,4610.8
126.0,4611.0
117.0,4611.1
127.0,4611.3
128.0,4611.5
116.0,4611.8
121.0,4659.7
122.0,4659.7
123.0,4659.7
120.0,4659.8
124.0,4659.900000000001
119.0,4660.0
125.0,4660.1
118.0,4660.2
126.0,4660.400000000001
117.0,4660.5
127.0,4660.7
116.0,4661.1
128.0,4661.1
121.0,4708.900000000001
122.0,4708.900000000001
123.0,4708.900000000001
124.0,4709.0
120.0,4709.1
125.0,4709.2
119.0,4709.3
118.0,4709.5
126.0,4709.5
127.0,4709.8
117.0,4709.900000000001
128.0,4710.1
122.0,4757.2
123.0,4757.2
121.0,4757.3
124.0,4757.3
120.0,4757.400000000001
125.0,4757.400000000001
119.0,4757.6
126.0,4757.6
127.0,4757.8
118.0,4757.900000000001
128.0,4758.2
129.0,4758.3
117.0,4758.6
123.0,4806.400000000001
122.0,4806.5
124.0,4806.5
121.0,4806.6
125.0,4806.6
120.0,4806.8
126.0,4806.8
119.0,4807.0
118.0,4807.1
127.0,4807.1
128.0,4807.400000000001
117.0,4807.6
130.0,4807.7
129.0,4807.8
123.0,4856.400000000001
124.0,4856.400000000001
125.0,4856.400000000001
122.0,4856.5
121.0,4856.6
126.0,4856.6
127.0,4856.8
120.0,4856.900000000001
128.0,4857.1
119.0,4857.2
129.0,4857.3
118.0,4857.5
123.0,4904.6
124.0,4904.6
122.0,4904.7
125.0,4904.7
121.0,4904.900000000001
126.0,4904.900000000001
120.0,4905.1
127.0,4905.1
119.0,4905.3
128.0,4905.400000000001
129.0,4905.7
130.0,4905.8
118.0,4905.900000000001
123.0,4953.8
124.0,4953.8
125.0,4953.8
126.0,4953.900000000001
122.0,4954.0
127.0,4954.0
121.0,4954.2
128.0,4954.3
120.0,4954.5
129.0,4954.6
119.0,4954.8
130.0,4954.900000000001
131.0,4955.1
124.0,5003.2
125.0,5003.2
126.0,5003.2
123.0,5003.3
127.0,5003.400000000001
122.0,5003.5
128.0,5003.6
121.0,5003.8
129.0,5003.8
120.0,5004.1
130.0,5004.1
119.0,5004.5
131.0,5004.5
124.0,5052.1
125.0,5052.1
126.0,5052.1
127.0,5052.2
123.0,5052.3
128.0,5052.400000000001
122.0,5052.5
129.0,5052.6
121.0,5052.8
130.0,5052.900000000001
120.0,5053.1
131.0,5053.3
132.0,5053.5
126.0,5101.5
125.0,5101.6
127.0,5101.6
124.0,5101.7
128.0,5101.7
123.0,5101.900000000001
129.0,5101.900000000001
122.0,5102.1
130.0,5102.1
131.0,5102.400000000001
121.0,5102.5
132.0,5102.7
120.0,5102.8
126.0,5150.5
127.0,5150.5
125.0,5150.6
128.0,5150.6
124.0,5150.7
123.0,5150.900000000001
129.0,5150.900000000001
122.0,5151.1
130.0,5151.1
121.0,5151.400000000001
131.0,5151.400000000001
132.0,5151.8
127.0,5199.0
125.0,5199.1
126.0,5199.1
128.0,5199.1
124.0,5199.3
129.0,5199.3
123.0,5199.5
130.0,5199.5
131.0,5199.7
122.0,5199.8
132.0,5200.0
120.0,5200.2
121.0,5200.2
133.0,5200.2
126.0,5248.900000000001
127.0,5248.900000000001
125.0,5249.0
128.0,5249.0
124.0,5249.1
129.0,5249.2
123.0,5249.400000000001
130.0,5249.400000000001
122.0,5249.6
131.0,5249.7
121.0,5249.900000000001
132.0,5250.1
126.0,5297.2
127.0,5297.2
125.0,5297.3
128.0,5297.3
124.0,5297.400000000001
129.0,5297.400000000001
123.0,5297.6
130.0,5297.6
122.0,5297.900000000001
131.0,5297.900000000001
132.0,5298.2
133.0,5298.3
121.0,5298.6
126.0,5346.0
127.0,5346.0
125.0,5346.1
128.0,5346.1
129.0,5346.2
124.0,5346.3
130.0,5346.400000000001
123.0,5346.6
131.0,5346.7
122.0,5346.900000000001
132.0,5347.0
126.0,5393.0
127.0,5393.0
125.0,5393.1
128.0,5393.1
129.0,5393.2
124.0,5393.3
130.0,5393.400000000001
123.0,5393.5
131.0,5393.6
132.0,5393.900000000001
133.0,5394.0
121.0,5394.1
122.0,5394.1
127.0,5441.900000000001
126.0,5442.0
128.0,5442.0
125.0,5442.1
129.0,5442.1
124.0,5442.3
130.0,5442.3
123.0,5442.5
131.0,5442.6
122.0,5442.8
132.0,5442.900000000001
133.0,5443.3
127.0,5490.2
128.0,5490.2
126.0,5490.3
129.0,5490.3
130.0,5490.400000000001
125.0,5490.5
131.0,5490.6
124.0,5490.7
132.0,5490.900000000001
123.0,5491.0
133.0,5491.2
134.0,5491.400000000001
122.0,5491.6
128.0,5539.2
127.0,5539.3
129.0,5539.3
126.0,5539.400000000001
130.0,5539.400000000001
125.0,5539.6
131.0,5539.6
132.0,5539.8
124.0,5539.900000000001
133.0,5540.1
123.0,5540.2
134.0,5540.5
128.0,5587.5
129.0,5587.5
127.0,5587.6
130.0,5587.6
131.0,5587.7
126.0,5587.8
132.0,5587.900000000001
125.0,5588.0
124.0,5588.2
133.0,5588.2
134.0,5588.5
135.0,5588.7
123.0,5588.900000000001
128.0,5636.6
129.0,5636.6
130.0,5636.6
127.0,5636.7
131.0,5636.7
126.0,5636.900000000001
132.0,5636.900000000001
125.0,5637.2
133.0,5637.2
124.0,5637.5
134.0,5637.5
135.0,5637.900000000001
129.0,5685.1
130.0,5685.1
128.0,5685.2
131.0,5685.2
132.0,5685.3
127.0,5685.400000000001
133.0,5685.5
126.0,5685.6
134.0,5685.8
125.0,5685.900000000001
135.0,5686.1
