Time,X,Y,Theta,Simulation_reset
0.02,-0.0015977112732256347,1.6624336422511853e-07,-1.0377691641478196e-05
0.04,0.006985673252554924,1.9189704369596625e-07,-1.0431999287464093e-05
0.06,0.027330822361076597,-3.4880247034845696e-05,0.005310784649292739
0.08,0.04816687229578226,-0.00012515219033486057,0.009790304120594003
0.1,0.06491646305067385,-0.00012892446297573307,0.01622316350298037
0.12000000000000001,0.07682935772706229,-0.0001308528830300506,0.02271739129461892
0.14,0.08480392459198438,-0.00013085097964036455,0.022823482745404782
0.16,0.08950045703619916,-0.0001315255014438819,0.028570916894050252
0.18,0.09269755596737782,-0.00013152462838949733,0.040596135955520155
0.19999999999999998,0.09444567422550869,-0.00013128044512823844,0.046611133291535684
0.21999999999999997,0.09444567422550869,-0.00013128044512823844,0.046611133291535684
0.23999999999999996,0.09557284522082882,-0.0001309964795961192,0.05292020790118778
0.25999999999999995,0.09667300068391503,-7.042850106807186e-05,0.05929945041709051
0.27999999999999997,0.09691319623031393,8.915810182677451e-05,0.06713064399311104
0.3,0.09707115895237971,-0.0001375236078790481,0.07055581422363616
0.32,0.09715799787163919,-7.677927437520011e-05,0.0712306294649102
0.34,0.09721343135738736,-0.00019347678104569802,0.07836748231574887
0.36000000000000004,0.09737111827241032,-0.00047477039217327314,0.08212338438648077
0.38000000000000006,0.09734828807375458,-0.0005242494947333478,0.08805078064329973
0.4000000000000001,0.09730832515284356,-0.0005240240099961564,0.08805266152891048
0.4200000000000001,0.09736028367308053,-0.0005702213724958947,0.09399114313816118
0.4400000000000001,0.09746877838990506,-0.0006603982677949574,0.10587249470899265
0.46000000000000013,0.0975268652573067,-0.0007052953527012135,0.11181379902058823
0.48000000000000015,0.09758349149628279,-0.0007501867824218098,0.11775524146977155
0.5000000000000001,0.09758349149628279,-0.0007501867824218098,0.11775524146977155
0.5200000000000001,0.0976899734835192,-0.000840021393005973,0.12963838715085202
0.5400000000000001,0.09774239754320128,-0.0008884700991353602,0.13587630945416318
0.5600000000000002,0.09778926651366973,-0.0009299291193770953,0.14152189376862215
0.5800000000000002,0.09783721438422385,-0.0009749073139928551,0.1474638077413631
0.6000000000000002,0.09788467855219284,-0.001019895184326651,0.15340584228325296
